,0
2998,16
2999,19
3000,16
3001,17
3002,17
3003,17
3004,17
3005,17
3006,23
3007,17
3008,17
3009,17
3010,16
3011,14
3012,16
3013,24
3014,18
3015,16
3016,16
3017,3
3018,16
3019,1
3020,14
3021,16
3022,11
3023,11
3024,14
3025,16
3026,17
3027,17
3028,24
3029,11
3030,16
3031,5
3032,11
3033,14
3034,25
3035,11
3036,11
3037,19
3038,5
3039,16
3040,15
3041,9
3042,16
3043,11
3044,16
3045,11
3046,16
3047,11
3048,19
3049,24
3050,7
3051,14
3052,19
3053,11
3054,14
3055,23
3056,11
3057,16
3058,23
3059,4
3060,26
3061,4
3062,16
3063,0
3064,24
3065,1
3066,4
3067,5
3068,5
3069,5
3070,11
3071,6
3072,11
3073,5
3074,5
3075,21
3076,17
3077,23
3078,23
3079,26
3080,3
3081,26
3082,26
3083,14
3084,28
3085,14
3086,24
3087,11
3088,11
3089,11
3090,14
3091,14
3092,24
3093,4
3094,18
3095,14
3096,5
3097,11
3098,11
3099,11
3100,24
3101,14
3102,23
3103,16
3104,18
3105,18
3106,18
3107,5
3108,4
3109,19
3110,16
3111,11
3112,6
3113,19
3114,25
3115,5
3116,16
3117,4
3118,4
3119,5
3120,5
3121,5
3122,19
3123,6
3124,5
3125,5
3126,14
3127,5
3128,17
3129,11
3130,11
3131,11
3132,19
3133,27
3134,14
3135,18
3136,28
3137,11
3138,11
3139,14
3140,11
3141,21
3142,19
3143,11
3144,24
3145,14
3146,24
3147,11
3148,16
3149,11
3150,26
3151,4
3152,14
3153,25
3154,4
3155,4
3156,21
3157,4
3158,23
3159,27
3160,28
3161,11
3162,4
3163,6
3164,11
3165,16
3166,11
3167,5
3168,14
3169,5
3170,14
3171,11
3172,28
3173,24
3174,17
3175,17
3176,17
3177,17
3178,17
3179,17
3180,17
3181,17
3182,17
3183,17
3184,17
3185,17
3186,19
3187,23
3188,11
3189,11
3190,11
3191,26
3192,24
3193,16
3194,11
3195,25
3196,11
3197,14
3198,14
3199,14
3200,14
3201,16
3202,28
3203,14
3204,11
3205,11
3206,11
3207,7
3208,11
3209,5
3210,5
3211,11
3212,4
3213,4
3214,16
3215,24
3216,14
3217,11
3218,0
3219,16
3220,23
3221,18
3222,11
3223,8
3224,11
3225,4
3226,25
3227,4
3228,4
3229,19
3230,14
3231,11
3232,26
3233,26
3234,16
3235,11
3236,11
3237,21
3238,11
3239,11
3240,11
3241,16
3242,14
3243,14
3244,14
3245,14
3246,14
3247,14
3248,14
3249,14
3250,14
3251,14
3252,14
3253,14
3254,14
3255,14
3256,14
3257,14
3258,14
3259,14
3260,14
3261,14
3262,14
3263,14
3264,14
3265,14
3266,14
3267,14
3268,14
3269,14
3270,14
3271,14
3272,14
3273,14
3274,14
3275,11
3276,26
3277,26
3278,25
3279,26
3280,25
3281,4
3282,25
3283,4
3284,4
3285,11
3286,14
3287,5
3288,16
3289,5
3290,5
3291,18
3292,18
3293,7
3294,16
3295,26
3296,26
3297,18
3298,18
3299,18
3300,18
3301,26
3302,26
3303,26
3304,26
3305,4
3306,14
3307,14
3308,18
3309,26
3310,18
3311,18
3312,18
3313,11
3314,11
3315,11
3316,7
3317,7
3318,28
3319,28
3320,4
3321,18
3322,11
3323,16
3324,28
3325,18
3326,28
3327,5
3328,11
3329,18
3330,18
3331,26
3332,11
3333,0
3334,5
3335,18
3336,18
3337,18
3338,28
3339,4
3340,4
3341,6
3342,4
3343,5
3344,16
3345,18
3346,28
3347,26
3348,18
3349,18
3350,18
3351,18
3352,28
3353,4
3354,26
3355,26
3356,26
3357,18
3358,18
3359,4
3360,18
3361,18
3362,18
3363,18
3364,24
3365,24
3366,21
3367,24
3368,24
3369,24
3370,28
3371,24
3372,15
3373,24
3374,18
3375,11
3376,18
3377,18
3378,18
3379,18
3380,20
3381,18
3382,18
3383,18
3384,5
3385,26
3386,18
3387,4
3388,14
3389,28
3390,18
3391,18
3392,28
3393,28
3394,18
3395,18
3396,18
3397,18
3398,18
3399,18
3400,18
3401,18
3402,18
3403,18
3404,18
3405,18
3406,18
3407,26
3408,26
3409,26
3410,26
3411,18
3412,23
3413,18
3414,18
3415,3
3416,26
3417,10
3418,10
3419,3
3420,18
3421,18
3422,26
3423,4
3424,4
3425,26
3426,26
3427,10
3428,18
3429,10
3430,18
3431,18
3432,18
3433,23
3434,28
3435,18
3436,18
3437,18
3438,18
3439,4
3440,18
3441,18
3442,18
3443,28
3444,26
3445,18
3446,18
3447,18
3448,28
3449,18
3450,26
3451,4
3452,18
3453,18
3454,18
3455,28
3456,28
3457,26
3458,26
3459,28
3460,26
3461,23
3462,23
3463,23
3464,23
3465,4
3466,4
3467,4
3468,4
3469,18
3470,18
3471,23
3472,26
3473,28
3474,18
3475,14
3476,3
3477,3
3478,19
3479,1
3480,3
3481,3
3482,12
3483,12
3484,0
3485,17
3486,7
3487,11
3488,4
3489,16
3490,11
3491,5
3492,0
3493,1
3494,19
3495,3
3496,3
3497,3
3498,3
3499,1
3500,19
3501,10
3502,0
3503,12
3504,10
3505,10
3506,19
3507,12
3508,0
3509,1
3510,3
3511,3
3512,12
3513,1
3514,19
3515,0
3516,3
3517,3
3518,6
3519,1
3520,16
3521,3
3522,3
3523,10
3524,19
3525,19
3526,10
3527,1
3528,10
3529,10
3530,3
3531,3
3532,0
3533,10
3534,20
3535,3
3536,3
3537,19
3538,0
3539,1
3540,1
3541,3
3542,3
3543,17
3544,18
3545,1
3546,0
3547,19
3548,3
3549,3
3550,20
3551,1
3552,19
3553,3
3554,3
3555,1
3556,12
3557,19
3558,3
3559,3
3560,20
3561,3
3562,3
3563,19
3564,0
3565,1
3566,0
3567,0
3568,4
3569,15
3570,22
3571,21
3572,21
3573,21
3574,22
3575,21
3576,4
3577,27
3578,21
3579,4
3580,1
3581,6
3582,28
3583,0
3584,21
3585,19
3586,2
3587,3
3588,2
3589,3
3590,20
3591,20
3592,0
3593,28
3594,18
3595,0
3596,1
3597,19
3598,3
3599,3
3600,10
3601,1
3602,12
3603,0
3604,3
3605,3
3606,19
3607,4
3608,4
3609,4
3610,4
3611,28
3612,18
3613,8
3614,3
3615,3
3616,21
3617,21
3618,21
3619,3
3620,3
3621,21
3622,21
3623,21
3624,8
3625,3
3626,10
3627,10
3628,3
3629,10
3630,10
3631,1
3632,19
3633,3
3634,3
3635,16
3636,14
3637,28
3638,19
3639,0
3640,1
3641,10
3642,10
3643,12
3644,4
3645,12
3646,3
3647,3
3648,3
3649,10
3650,19
3651,3
3652,1
3653,12
3654,19
3655,10
3656,3
3657,3
3658,12
3659,1
3660,19
3661,10
3662,0
3663,3
3664,3
3665,0
3666,3
3667,1
3668,0
3669,10
3670,12
3671,19
3672,3
3673,18
3674,11
3675,28
3676,18
3677,18
3678,18
3679,25
3680,8
3681,28
3682,11
3683,8
3684,28
3685,11
3686,11
3687,3
3688,10
3689,21
3690,10
3691,10
3692,3
3693,10
3694,10
3695,3
3696,10
3697,10
3698,3
3699,21
3700,10
3701,10
3702,17
3703,12
3704,12
3705,4
3706,10
3707,10
3708,14
3709,19
3710,1
3711,3
3712,3
3713,3
3714,3
3715,1
3716,0
3717,10
3718,19
3719,20
3720,3
3721,3
3722,28
3723,0
3724,19
3725,1
3726,25
3727,1
3728,19
3729,3
3730,3
3731,12
3732,25
3733,4
3734,16
3735,0
3736,25
3737,12
3738,19
3739,0
3740,1
3741,19
3742,3
3743,3
3744,12
3745,1
3746,19
3747,3
3748,3
3749,12
3750,12
3751,12
3752,6
3753,19
3754,1
3755,12
3756,3
3757,3
3758,10
3759,3
3760,3
3761,1
3762,0
3763,19
3764,3
3765,3
3766,1
3767,19
3768,12
3769,3
3770,3
3771,1
3772,0
3773,19
3774,3
3775,3
3776,20
3777,3
3778,3
3779,12
3780,10
3781,19
3782,1
3783,12
3784,0
3785,1
3786,19
3787,3
3788,3
3789,1
3790,0
3791,19
3792,3
3793,3
3794,20
3795,3
3796,3
3797,1
3798,20
3799,19
3800,10
3801,12
3802,3
3803,3
3804,12
3805,1
3806,10
3807,19
3808,3
3809,3
3810,1
3811,19
3812,12
3813,3
3814,3
3815,3
3816,3
3817,1
3818,10
3819,10
3820,3
3821,3
3822,19
3823,12
3824,3
3825,3
3826,19
3827,12
3828,1
3829,12
3830,3
3831,3
3832,10
3833,19
3834,12
3835,1
3836,3
3837,3
3838,10
3839,1
3840,19
3841,12
3842,19
3843,10
3844,1
3845,3
3846,3
3847,20
3848,3
3849,10
3850,10
3851,10
3852,10
3853,3
3854,10
3855,10
3856,10
3857,10
3858,7
3859,7
3860,7
3861,7
3862,16
3863,17
3864,16
3865,4
3866,6
3867,10
3868,10
3869,10
3870,10
3871,3
3872,3
3873,12
3874,21
3875,1
3876,19
3877,10
3878,10
3879,10
3880,10
3881,3
3882,3
3883,12
3884,21
3885,1
3886,19
3887,10
3888,10
3889,10
3890,3
3891,3
3892,22
3893,21
3894,1
3895,19
3896,19
3897,1
3898,3
3899,3
3900,10
3901,21
3902,12
3903,22
3904,10
3905,10
3906,10
3907,14
3908,10
3909,14
3910,23
3911,16
3912,27
3913,7
3914,25
3915,8
3916,28
3917,1
3918,12
3919,19
3920,3
3921,3
3922,28
3923,12
3924,19
3925,28
3926,28
3927,3
3928,3
3929,1
3930,22
3931,4
3932,11
3933,16
3934,12
3935,10
3936,1
3937,3
3938,3
3939,22
3940,19
3941,3
3942,3
3943,1
3944,19
3945,12
3946,21
3947,22
3948,6
3949,12
3950,3
3951,10
3952,10
3953,3
3954,10
3955,10
3956,16
3957,11
3958,7
3959,7
3960,16
3961,7
3962,7
3963,7
3964,21
3965,18
3966,7
3967,14
3968,23
3969,14
3970,4
3971,11
3972,5
3973,7
3974,4
3975,5
3976,5
3977,4
3978,16
3979,4
3980,4
3981,4
3982,5
3983,7
3984,16
3985,5
3986,4
3987,4
3988,5
3989,7
3990,1
3991,19
3992,3
3993,6
3994,19
3995,12
3996,22
3997,12
3998,19
3999,1
4000,12
4001,3
4002,3
4003,1
4004,3
4005,3
4006,19
4007,12
4008,11
4009,11
4010,11
4011,0
4012,8
4013,16
4014,14
4015,11
4016,3
4017,3
4018,12
4019,19
4020,10
4021,1
4022,3
4023,3
4024,12
4025,10
4026,19
4027,1
4028,3
4029,3
4030,22
4031,12
4032,1
4033,12
4034,19
4035,3
4036,3
4037,10
4038,19
4039,1
4040,22
4041,3
4042,3
4043,12
4044,3
4045,3
4046,10
4047,19
4048,1
4049,22
4050,3
4051,3
4052,12
4053,3
4054,3
4055,10
4056,10
4057,10
4058,3
4059,3
4060,12
4061,21
4062,1
4063,19
4064,3
4065,3
4066,19
4067,1
4068,12
4069,3
4070,3
4071,1
4072,0
4073,19
4074,3
4075,3
4076,20
4077,10
4078,1
4079,12
4080,19
4081,3
4082,3
4083,17
4084,11
4085,16
4086,5
4087,19
4088,1
4089,6
4090,0
4091,3
4092,10
4093,24
4094,18
4095,6
4096,6
4097,12
4098,1
4099,12
4100,19
4101,10
4102,3
4103,3
4104,3
4105,10
4106,10
4107,3
4108,10
4109,10
4110,10
4111,21
4112,10
4113,10
4114,3
4115,10
4116,10
4117,11
4118,22
4119,12
4120,13
4121,1
4122,19
4123,10
4124,3
4125,3
4126,20
4127,3
4128,3
4129,1
4130,12
4131,19
4132,12
4133,1
4134,10
4135,10
4136,19
4137,3
4138,3
4139,3
4140,3
4141,22
4142,1
4143,19
4144,10
4145,12
4146,3
4147,3
4148,13
4149,1
4150,19
4151,3
4152,10
4153,10
4154,3
4155,10
4156,10
4157,10
4158,3
4159,10
4160,10
4161,3
4162,10
4163,10
4164,10
4165,3
4166,10
4167,10
4168,3
4169,10
4170,10
4171,10
4172,3
4173,10
4174,10
4175,3
4176,10
4177,10
4178,10
4179,3
4180,10
4181,10
4182,3
4183,10
4184,10
4185,10
4186,3
4187,10
4188,10
4189,3
4190,10
4191,10
4192,10
4193,3
4194,10
4195,10
4196,3
4197,10
4198,10
4199,10
4200,3
4201,10
4202,10
4203,3
4204,10
4205,10
4206,10
4207,3
4208,10
4209,10
4210,3
4211,10
4212,10
4213,10
4214,3
4215,10
4216,10
4217,3
4218,10
4219,10
4220,10
4221,3
4222,10
4223,10
4224,3
4225,10
4226,10
4227,10
4228,11
4229,18
4230,7
4231,11
4232,25
4233,11
4234,3
4235,12
4236,10
4237,1
4238,3
4239,1
4240,10
4241,19
4242,12
4243,12
4244,3
4245,3
4246,3
4247,3
4248,12
4249,19
4250,10
4251,19
4252,20
4253,3
4254,3
4255,0
4256,1
4257,1
4258,10
4259,10
4260,4
4261,19
4262,12
4263,0
4264,3
4265,3
4266,11
4267,19
4268,1
4269,3
4270,3
4271,1
4272,22
4273,12
4274,19
4275,3
4276,3
4277,1
4278,12
4279,19
4280,3
4281,3
4282,19
4283,1
4284,10
4285,10
4286,12
4287,12
4288,12
4289,3
4290,3
4291,12
4292,12
4293,12
4294,1
4295,19
4296,10
4297,3
4298,3
4299,10
4300,1
4301,0
4302,3
4303,3
4304,22
4305,19
4306,1
4307,12
4308,3
4309,1
4310,19
4311,10
4312,10
4313,12
4314,3
4315,3
4316,19
4317,1
4318,12
4319,3
4320,3
4321,6
4322,3
4323,3
4324,12
4325,1
4326,22
4327,19
4328,20
4329,14
4330,11
4331,25
4332,25
4333,18
4334,3
4335,3
4336,1
4337,12
4338,3
4339,3
4340,19
4341,1
4342,3
4343,3
4344,1
4345,19
4346,3
4347,3
4348,1
4349,19
4350,14
4351,4
4352,4
4353,16
4354,8
4355,11
4356,8
4357,8
4358,11
4359,11
4360,3
4361,3
4362,20
4363,3
4364,19
4365,1
4366,12
4367,19
4368,1
4369,3
4370,3
4371,12
4372,3
4373,3
4374,18
4375,25
4376,25
4377,25
4378,25
4379,19
4380,1
4381,14
4382,12
4383,1
4384,10
4385,3
4386,3
4387,10
4388,19
4389,1
4390,3
4391,3
4392,12
4393,19
4394,10
4395,10
4396,10
4397,3
4398,3
4399,10
4400,3
4401,3
4402,1
4403,12
4404,10
4405,10
4406,19
4407,4
4408,19
4409,1
4410,10
4411,10
4412,21
4413,10
4414,3
4415,3
4416,10
4417,19
4418,1
4419,10
4420,10
4421,10
4422,3
4423,3
4424,21
4425,25
4426,3
4427,3
4428,1
4429,8
4430,12
4431,1
4432,19
4433,3
4434,19
4435,3
4436,3
4437,12
4438,1
4439,3
4440,3
4441,12
4442,22
4443,16
4444,1
4445,19
4446,3
4447,3
4448,12
4449,3
4450,0
4451,1
4452,19
4453,3
4454,3
4455,12
4456,14
4457,4
4458,8
4459,20
4460,3
4461,3
4462,0
4463,19
4464,1
4465,3
4466,3
4467,1
4468,19
4469,3
4470,3
4471,19
4472,12
4473,12
4474,3
4475,3
4476,12
4477,1
4478,10
4479,19
4480,19
4481,3
4482,3
4483,22
4484,1
4485,10
4486,12
4487,20
4488,3
4489,3
4490,1
4491,19
4492,12
4493,25
4494,20
4495,19
4496,1
4497,3
4498,3
4499,12
4500,1
4501,10
4502,4
4503,19
4504,3
4505,3
4506,3
4507,3
4508,19
4509,1
4510,10
4511,0
4512,14
4513,25
4514,3
4515,3
4516,3
4517,1
4518,10
4519,10
4520,3
4521,17
4522,3
4523,21
4524,10
4525,10
4526,3
4527,10
4528,10
4529,16
4530,0
4531,24
4532,11
4533,14
4534,1
4535,10
4536,10
4537,3
4538,3
4539,3
4540,3
4541,12
4542,1
4543,3
4544,3
4545,12
4546,12
4547,1
4548,12
4549,3
4550,3
4551,19
4552,1
4553,10
4554,10
4555,3
4556,10
4557,10
4558,3
4559,10
4560,10
4561,10
4562,3
4563,10
4564,10
4565,3
4566,10
4567,10
4568,3
4569,10
4570,10
4571,3
4572,10
4573,10
4574,3
4575,21
4576,10
4577,10
4578,3
4579,10
4580,10
4581,17
4582,3
4583,3
4584,21
4585,11
4586,25
4587,19
4588,1
4589,12
4590,3
4591,3
4592,19
4593,3
4594,3
4595,1
4596,10
4597,7
4598,1
4599,19
4600,3
4601,3
4602,12
4603,5
4604,4
4605,4
4606,16
4607,24
4608,28
4609,8
4610,11
4611,18
4612,1
4613,19
4614,12
4615,3
4616,3
4617,19
4618,1
4619,10
4620,10
4621,12
4622,12
4623,3
4624,3
4625,3
4626,3
4627,19
4628,1
4629,16
4630,1
4631,19
4632,3
4633,3
4634,12
4635,12
4636,19
4637,1
4638,3
4639,3
4640,6
4641,12
4642,10
4643,10
4644,19
4645,1
4646,3
4647,3
4648,6
4649,12
4650,3
4651,3
4652,19
4653,12
4654,1
4655,12
4656,19
4657,3
4658,3
4659,1
4660,3
4661,3
4662,3
4663,3
4664,0
4665,19
4666,19
4667,1
4668,12
4669,3
4670,3
4671,20
4672,3
4673,3
4674,1
4675,12
4676,19
4677,3
4678,21
4679,3
4680,11
4681,11
4682,4
4683,11
4684,28
4685,28
4686,24
4687,11
4688,7
4689,16
4690,24
4691,8
4692,0
4693,18
4694,8
4695,11
4696,4
4697,12
4698,10
4699,10
4700,1
4701,19
4702,12
4703,0
4704,3
4705,3
4706,3
4707,3
4708,21
4709,1
4710,19
4711,3
4712,3
4713,21
4714,1
4715,19
4716,1
4717,19
4718,10
4719,3
4720,3
4721,19
4722,1
4723,3
4724,3
4725,3
4726,3
4727,1
4728,12
4729,1
4730,10
4731,10
4732,19
4733,12
4734,3
4735,3
4736,1
4737,3
4738,3
4739,12
4740,22
4741,12
4742,3
4743,3
4744,1
4745,10
4746,19
4747,19
4748,10
4749,3
4750,3
4751,1
4752,1
4753,3
4754,3
4755,12
4756,19
4757,26
4758,26
4759,3
4760,21
4761,21
4762,3
4763,21
4764,11
4765,14
4766,1
4767,19
4768,10
4769,12
4770,10
4771,12
4772,3
4773,3
4774,12
4775,19
4776,3
4777,3
4778,1
4779,3
4780,3
4781,19
4782,12
4783,1
4784,3
4785,3
4786,10
4787,3
4788,3
4789,10
4790,10
4791,1
4792,10
4793,12
4794,26
4795,26
4796,26
4797,8
4798,26
4799,8
4800,11
4801,11
4802,16
4803,1
4804,19
4805,3
4806,3
4807,12
4808,16
4809,18
4810,3
4811,10
4812,10
4813,3
4814,10
4815,10
4816,25
4817,5
4818,5
4819,14
4820,22
4821,12
4822,1
4823,19
4824,3
4825,3
4826,19
4827,10
4828,3
4829,3
4830,1
4831,19
4832,1
4833,10
4834,10
4835,12
4836,4
4837,12
4838,3
4839,3
4840,19
4841,1
4842,10
4843,10
4844,12
4845,4
4846,12
4847,3
4848,3
4849,3
4850,3
4851,12
4852,10
4853,10
4854,1
4855,19
4856,12
4857,12
4858,1
4859,12
4860,19
4861,3
4862,3
4863,18
4864,16
4865,9
4866,9
4867,9
4868,9
4869,9
4870,9
4871,10
4872,3
4873,3
4874,19
4875,1
4876,1
4877,3
4878,3
4879,19
4880,12
4881,1
4882,3
4883,3
4884,19
4885,3
4886,3
4887,12
4888,1
4889,12
4890,1
4891,19
4892,3
4893,3
4894,3
4895,3
4896,19
4897,12
4898,1
4899,19
4900,12
4901,1
4902,3
4903,3
4904,10
4905,10
4906,10
4907,10
4908,3
4909,3
4910,12
4911,21
4912,1
4913,19
4914,3
4915,3
4916,12
4917,19
4918,1
4919,10
4920,10
4921,4
4922,1
4923,3
4924,3
4925,19
4926,12
4927,1
4928,3
4929,3
4930,19
4931,12
4932,12
4933,19
4934,1
4935,3
4936,3
4937,12
4938,1
4939,19
4940,3
4941,3
4942,3
4943,3
4944,20
4945,19
4946,10
4947,1
4948,12
4949,14
4950,4
4951,16
4952,1
4953,19
4954,3
4955,3
4956,10
4957,0
4958,3
4959,3
4960,3
4961,3
4962,12
4963,19
4964,1
4965,19
4966,0
4967,3
4968,3
4969,22
4970,13
4971,10
4972,1
4973,19
4974,3
4975,3
4976,16
4977,23
4978,23
4979,11
4980,11
4981,24
4982,8
4983,8
4984,3
4985,21
4986,10
4987,10
4988,3
4989,10
4990,10
4991,3
4992,3
4993,21
4994,3
4995,3
4996,28
4997,11
4998,14
4999,6
5000,8
5001,25
5002,14
5003,4
5004,11
5005,25
5006,16
5007,23
5008,23
5009,23
5010,23
5011,23
5012,23
5013,23
5014,23
5015,23
5016,25
5017,10
5018,10
5019,3
5020,10
5021,10
5022,3
5023,12
5024,1
5025,3
5026,3
5027,19
5028,3
5029,3
5030,16
5031,1
5032,19
5033,12
5034,3
5035,3
5036,3
5037,3
5038,3
5039,3
5040,1
5041,19
5042,21
5043,12
5044,12
5045,6
5046,6
5047,22
5048,1
5049,3
5050,3
5051,10
5052,19
5053,18
5054,19
5055,3
5056,3
5057,10
5058,10
5059,10
5060,3
5061,3
5062,12
5063,10
5064,19
5065,10
5066,10
5067,3
5068,3
5069,12
5070,10
5071,12
5072,3
5073,3
5074,1
5075,19
5076,11
5077,16
5078,22
5079,10
5080,3
5081,10
5082,3
5083,20
5084,3
5085,3
5086,10
5087,10
5088,19
5089,3
5090,3
5091,12
5092,19
5093,12
5094,6
5095,19
5096,1
5097,3
5098,3
5099,3
5100,3
5101,10
5102,22
5103,1
5104,1
5105,12
5106,3
5107,3
5108,20
5109,1
5110,22
5111,19
5112,12
5113,19
5114,3
5115,3
5116,1
5117,3
5118,10
5119,10
5120,3
5121,10
5122,10
5123,10
5124,10
5125,10
5126,10
5127,10
5128,3
5129,1
5130,19
5131,12
5132,3
5133,3
5134,1
5135,3
5136,3
5137,20
5138,12
5139,12
5140,12
5141,10
5142,10
5143,3
5144,3
5145,19
5146,1
5147,1
5148,19
5149,3
5150,3
5151,4
5152,12
5153,12
5154,10
5155,10
5156,10
5157,1
5158,1
5159,3
5160,3
5161,12
5162,21
5163,22
5164,1
5165,3
5166,3
5167,10
5168,10
5169,10
5170,1
5171,19
5172,0
5173,12
5174,3
5175,3
5176,10
5177,10
5178,4
5179,17
5180,17
5181,1
5182,19
5183,10
5184,3
5185,3
5186,20
5187,3
5188,12
5189,19
5190,13
5191,10
5192,10
5193,8
5194,3
5195,1
5196,3
5197,3
5198,0
5199,19
5200,12
5201,1
5202,3
5203,3
5204,11
5205,8
5206,12
5207,19
5208,1
5209,19
5210,1
5211,12
5212,11
5213,25
5214,6
5215,14
5216,12
5217,19
5218,3
5219,3
5220,3
5221,3
5222,19
5223,12
5224,10
5225,3
5226,1
5227,10
5228,10
5229,10
5230,20
5231,8
5232,11
5233,17
5234,5
5235,14
5236,23
5237,3
5238,10
5239,19
5240,10
5241,10
5242,22
5243,10
5244,10
5245,3
5246,1
5247,1
5248,19
5249,12
5250,1
5251,19
5252,12
5253,19
5254,10
5255,3
5256,3
5257,1
5258,24
5259,11
5260,26
5261,4
5262,18
5263,12
5264,16
5265,12
5266,6
5267,6
5268,19
5269,3
5270,3
5271,1
5272,12
5273,19
5274,3
5275,3
5276,12
5277,19
5278,12
5279,3
5280,3
5281,10
5282,12
5283,3
5284,3
5285,22
5286,1
5287,10
5288,12
5289,3
5290,3
5291,1
5292,10
5293,10
5294,3
5295,3
5296,12
5297,19
5298,3
5299,3
5300,1
5301,3
5302,3
5303,19
5304,12
5305,1
5306,1
5307,3
5308,3
5309,20
5310,19
5311,12
5312,19
5313,3
5314,12
5315,12
5316,1
5317,19
5318,3
5319,3
5320,12
5321,19
5322,10
5323,3
5324,3
5325,1
5326,19
5327,12
5328,3
5329,1
5330,10
5331,20
5332,4
5333,8
5334,5
5335,28
5336,8
5337,16
5338,3
5339,3
5340,3
5341,10
5342,10
5343,3
5344,10
5345,10
5346,3
5347,10
5348,10
5349,3
5350,10
5351,10
5352,3
5353,10
5354,10
5355,3
5356,10
5357,10
5358,3
5359,10
5360,10
5361,3
5362,10
5363,10
5364,3
5365,10
5366,10
5367,3
5368,10
5369,10
5370,3
5371,3
5372,20
5373,19
5374,1
5375,22
5376,12
5377,17
5378,17
5379,3
5380,3
5381,12
5382,22
5383,19
5384,12
5385,19
5386,10
5387,3
5388,3
5389,6
5390,1
5391,22
5392,19
5393,3
5394,3
5395,12
5396,3
5397,3
5398,21
5399,1
5400,19
5401,12
5402,4
5403,3
5404,3
5405,12
5406,10
5407,10
5408,19
5409,1
5410,19
5411,10
5412,1
5413,3
5414,3
5415,10
5416,10
5417,19
5418,12
5419,1
5420,0
5421,3
5422,3
5423,4
5424,3
5425,3
5426,19
5427,22
5428,10
5429,1
5430,12
5431,1
5432,10
5433,12
5434,19
5435,3
5436,3
5437,3
5438,3
5439,21
5440,1
5441,19
5442,1
5443,12
5444,3
5445,3
5446,22
5447,1
5448,19
5449,3
5450,3
5451,10
5452,10
5453,12
5454,4
5455,12
5456,19
5457,3
5458,12
5459,10
5460,0
5461,20
5462,3
5463,19
5464,16
5465,11
5466,12
5467,3
5468,3
5469,19
5470,10
5471,3
5472,10
5473,10
5474,3
5475,10
5476,10
5477,25
5478,25
5479,3
5480,3
5481,10
5482,10
5483,10
5484,10
5485,10
5486,19
5487,3
5488,3
5489,0
5490,1
5491,12
5492,10
5493,10
5494,1
5495,10
5496,10
5497,10
5498,20
5499,10
5500,10
5501,10
5502,10
5503,10
5504,10
5505,12
5506,3
5507,3
5508,4
5509,12
5510,19
5511,1
5512,10
5513,21
5514,12
5515,10
5516,19
5517,1
5518,3
5519,3
5520,10
5521,10
5522,19
5523,12
5524,3
5525,19
5526,10
5527,1
5528,12
5529,12
5530,12
5531,1
5532,19
5533,19
5534,3
5535,3
5536,3
5537,22
5538,19
5539,1
5540,10
5541,12
5542,19
5543,3
5544,12
5545,20
5546,6
5547,10
5548,10
5549,19
5550,19
5551,3
5552,12
5553,13
5554,1
5555,4
5556,3
5557,3
5558,12
5559,22
5560,19
5561,1
5562,20
5563,3
5564,3
5565,1
5566,19
5567,12
5568,3
5569,19
5570,12
5571,19
5572,3
5573,28
5574,0
5575,1
5576,19
5577,3
5578,3
5579,20
5580,0
5581,10
5582,1
5583,3
5584,3
5585,12
5586,19
5587,1
5588,3
5589,3
5590,19
5591,12
5592,1
5593,12
5594,20
5595,19
5596,10
5597,19
5598,3
5599,3
5600,12
5601,1
5602,22
5603,19
5604,1
5605,3
5606,3
5607,10
5608,10
5609,10
5610,10
5611,10
5612,19
5613,22
5614,12
5615,1
5616,0
5617,12
5618,19
5619,10
5620,10
5621,3
5622,3
5623,4
5624,3
5625,11
5626,23
5627,18
5628,10
5629,10
5630,10
5631,10
5632,12
5633,19
5634,12
5635,1
5636,19
5637,12
5638,19
5639,1
5640,3
5641,20
5642,3
5643,3
5644,19
5645,12
5646,1
5647,19
5648,3
5649,3
5650,22
5651,1
5652,4
5653,12
5654,1
5655,10
5656,19
5657,22
5658,12
5659,12
5660,3
5661,3
5662,1
5663,19
5664,3
5665,3
5666,10
5667,10
5668,12
5669,1
5670,4
5671,12
5672,19
5673,12
5674,10
5675,1
5676,3
5677,13
5678,12
5679,1
5680,19
5681,1
5682,19
5683,12
5684,3
5685,19
5686,12
5687,3
5688,3
5689,1
5690,3
5691,3
5692,3
5693,4
5694,12
5695,19
5696,10
5697,10
5698,1
5699,8
5700,10
5701,10
5702,10
5703,10
5704,3
5705,19
5706,19
5707,12
5708,1
5709,6
5710,3
5711,3
5712,1
5713,3
5714,12
5715,3
5716,10
5717,12
5718,1
5719,19
5720,3
5721,3
5722,10
5723,22
5724,12
5725,19
5726,1
5727,10
5728,10
5729,3
5730,3
5731,3
5732,19
5733,1
5734,3
5735,10
5736,12
5737,3
5738,10
5739,3
5740,19
5741,22
5742,1
5743,3
5744,3
5745,26
5746,23
5747,23
5748,23
5749,26
5750,26
5751,26
5752,26
5753,26
5754,26
5755,26
5756,26
5757,26
5758,26
5759,26
5760,26
5761,26
5762,26
5763,26
5764,26
5765,26
5766,26
5767,26
5768,26
5769,26
5770,26
5771,26
5772,26
5773,26
5774,26
5775,26
5776,12
5777,19
5778,3
5779,3
5780,0
5781,7
5782,24
5783,11
5784,24
5785,8
5786,16
5787,14
5788,14
5789,8
5790,5
5791,8
5792,14
5793,16
5794,5
5795,1
5796,19
